;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
663;main-forums;answer-answer;2016;0242;2;['you', 'might', 'have', 'to', 'try', 'a', 'variety', 'before', 'you', 'find', 'one', 'that', 'clicks', 'with', 'him'];['my', 'advice', 'would', 'be', 'to', 'try', 'a', 'variety', 'of', 'coffees', 'that', 'you', 'can', 'afford', 'and', 'find', 'one', 'you', 'like'];[('you', 'PRP'), ('might', 'MD'), ('have', 'VB'), ('to', 'TO'), ('try', 'VB'), ('a', 'DT'), ('variety', 'NN'), ('before', 'IN'), ('you', 'PRP'), ('find', 'VBP'), ('one', 'CD'), ('that', 'WDT'), ('clicks', 'VBZ'), ('with', 'IN'), ('him', 'PRP')];[('my', 'PRP$'), ('advice', 'NN'), ('would', 'MD'), ('be', 'VB'), ('to', 'TO'), ('try', 'VB'), ('a', 'DT'), ('variety', 'NN'), ('of', 'IN'), ('coffees', 'NNS'), ('that', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('afford', 'VB'), ('and', 'CC'), ('find', 'VB'), ('one', 'CD'), ('you', 'PRP'), ('like', 'IN')];[('you', 'PRP'), ('might', 'MD'), ('have', 'VB'), ('to', 'TO'), ('try', 'VB'), ('variety', 'NN'), ('before', 'IN'), ('you', 'PRP'), ('find', 'VBP'), ('one', 'CD'), ('that', 'WDT'), ('clicks', 'VBZ'), ('with', 'IN'), ('him', 'PRP')];[('my', 'PRP$'), ('advice', 'NN'), ('would', 'MD'), ('be', 'VB'), ('to', 'TO'), ('try', 'VB'), ('variety', 'NN'), ('of', 'IN'), ('coffees', 'NNS'), ('that', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('afford', 'VB'), ('and', 'CC'), ('find', 'VB'), ('one', 'CD'), ('you', 'PRP'), ('like', 'IN')];['you', 'might', 'have', 'to', 'try', 'variety', 'before', 'you', 'find', 'one', 'that', 'clicks', 'with', 'him'];['my', 'advice', 'would', 'be', 'to', 'try', 'variety', 'of', 'coffees', 'that', 'you', 'can', 'afford', 'and', 'find', 'one', 'you', 'like'];you might have to try variety before you find one that clicks with him;my advice would be to try variety of coffees that you can afford and find one you like;['advice', 'afford', 'and', 'be', 'before', 'can', 'clicks', 'coffees', 'find', 'have', 'him', 'like', 'might', 'my', 'of', 'one', 'that', 'to', 'try', 'variety', 'with', 'would', 'you'];[0.125, 0.3333333333333333, 0, 0.3333333333333333, 1.0, 0.25, 1.0, 0.125, 1.0, 1.0, 0, 0.5, 1.0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 0];[1.0, 1.0, 0, 1.0, 0, 1.0, 0.3333333333333333, 1.0, 1.0, 0.5, 0, 1.0, 0.14285714285714285, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 0];[0.6207873468359334, 0, 0, 0, 5.639779666980574, 0, 0, 4.584946682482783, 0, 0, 0, 0, 7.398500253687742, 0, 0, 0, 0, 0, 0, 9.57891771270758, 0, 0, 0];[8.677015718285524, 10.088067442040495, 0, 0, 0, 0, 0, 8.257161872725261, 0, 0, 0, 0, 4.584946682482783, 0, 0, 0, 0, 0, 0, 9.57891771270758, 0, 0, 0];[0.0772732022006881, 0, 0, 0, 1.0, 0, 0, 0.590444220416363, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0];[1.0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0.590444220416363, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.7044272124938383;0.6317395749420844;0.5912334493573793;0.2886751345948129;0.5;0.25
664;main-forums;answer-answer;2016;0249;5;['it', 'not', 'a', 'good', 'idea'];['it', 'is', 'not', 'a', 'good', 'idea'];[('it', 'PRP'), ('not', 'RB'), ('a', 'DT'), ('good', 'JJ'), ('idea', 'NN')];[('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('a', 'DT'), ('good', 'JJ'), ('idea', 'NN')];[('it', 'PRP'), ('not', 'RB'), ('good', 'JJ'), ('idea', 'NN')];[('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('good', 'JJ'), ('idea', 'NN')];['it', 'not', 'good', 'idea'];['it', 'is', 'not', 'good', 'idea'];it not good idea;it is not good idea;['good', 'idea', 'is', 'it', 'not'];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0];[1.0, 1.0, 1.0, 1.0, 1.0];[0, 7.348903312548369, 0, 3.456424903193194, 2.0181089625600874];[0, 7.348903312548369, 4.1719655987060005, 3.456424903193194, 2.0181089625600874];[0, 1.0, 0, 1.0, 1.0];[0, 1.0, 1.0, 1.0, 1.0];[0.0, 1.0, 0.0, 1.0, 1.0];[0.0, 1.0, 1.0, 1.0, 1.0];0.9557790087219502;0.8949447191238137;0.8660254037844387;0.8660254037844387;0.8888888888888888;0.8888888888888888
665;main-forums;answer-answer;2016;0254;1;['you', 'just', 'have', 'to', 'base', 'your', 'answer', 'on', 'what', 'you', 'do', 'know', 'which', 'is', 'what', 'you', 'want'];['they', 'can', 'but', 'the', 'way', 'to', 'do', 'it', 'depends', 'on', 'what', 'you', 'have', 'available'];[('you', 'PRP'), ('just', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('base', 'VB'), ('your', 'PRP$'), ('answer', 'NN'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('know', 'VB'), ('which', 'WDT'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP')];[('they', 'PRP'), ('can', 'MD'), ('but', 'CC'), ('the', 'DT'), ('way', 'NN'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('have', 'VBP'), ('available', 'JJ')];[('you', 'PRP'), ('just', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('base', 'VB'), ('your', 'PRP$'), ('answer', 'NN'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('know', 'VB'), ('which', 'WDT'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP')];[('they', 'PRP'), ('can', 'MD'), ('but', 'CC'), ('way', 'NN'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('have', 'VBP'), ('available', 'JJ')];['you', 'just', 'have', 'to', 'base', 'your', 'answer', 'on', 'what', 'you', 'do', 'know', 'which', 'is', 'what', 'you', 'want'];['they', 'can', 'but', 'way', 'to', 'do', 'it', 'depends', 'on', 'what', 'you', 'have', 'available'];you just have to base your answer on what you do know which is what you want;they can but way to do it depends on what you have available;['answer', 'available', 'base', 'but', 'can', 'depends', 'do', 'have', 'is', 'it', 'just', 'know', 'on', 'they', 'to', 'want', 'way', 'what', 'which', 'you', 'your'];[1.0, 0, 1.0, 1.0, 0.25, 0.5, 1.0, 1.0, 1.0, 0.1, 1.0, 1.0, 1.0, 0, 0, 1.0, 0.25, 0, 0, 0, 0];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.5, 1.0, 0, 0, 0.3333333333333333, 1.0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 2.586627567577569, 0, 0, 4.1719655987060005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 3.1921326914771497, 0, 5.443676542899122, 0, 0, 2.586627567577569, 3.456424903193194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0.6442165905530127, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1.0, 0, 1.0, 0, 0, 0.6442165905530127, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.794559213961215;0.6626859104163759;0.5861180117348225;0.0;0.6;0.3333333333333333
666;main-forums;answer-answer;2016;0258;3;['yes', 'you', 'should', 'mention', 'your', 'experience'];['yes', 'you', 'should', 'mention', 'it'];[('yes', 'NNS'), ('you', 'PRP'), ('should', 'MD'), ('mention', 'VB'), ('your', 'PRP$'), ('experience', 'NN')];[('yes', 'NNS'), ('you', 'PRP'), ('should', 'MD'), ('mention', 'VB'), ('it', 'PRP')];[('yes', 'NNS'), ('you', 'PRP'), ('should', 'MD'), ('mention', 'VB'), ('your', 'PRP$'), ('experience', 'NN')];[('yes', 'NNS'), ('you', 'PRP'), ('should', 'MD'), ('mention', 'VB'), ('it', 'PRP')];['yes', 'you', 'should', 'mention', 'your', 'experience'];['yes', 'you', 'should', 'mention', 'it'];yes you should mention your experience;yes you should mention it;['experience', 'it', 'mention', 'should', 'yes', 'you', 'your'];[1.0, 0.16666666666666666, 1.0, 0, 1.0, 0, 0];[0.2, 1.0, 1.0, 0, 1.0, 0, 0];[0, 0.6207873468359334, 0, 0, 5.6470920799832545, 0, 0];[0, 3.456424903193194, 0, 0, 5.6470920799832545, 0, 0];[0, 0.13638406958171564, 0, 0, 1.0, 0, 0];[0, 1.0, 0, 0, 1.0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.780078491513062;0.9048548626902839;0.79617433201978;0.7071067811865475;0.7272727272727273;0.36363636363636365
667;main-forums;answer-answer;2016;0271;2;['from', 'what', 'i', 'understand', 'this', 'is', 'what', 'you', 'can', 'do'];['can', 'you', 'do', 'this'];[('from', 'IN'), ('what', 'WP'), ('i', 'NN'), ('understand', 'VBP'), ('this', 'DT'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB')];[('can', 'MD'), ('you', 'PRP'), ('do', 'VB'), ('this', 'DT')];[('from', 'IN'), ('what', 'WP'), ('i', 'NN'), ('understand', 'VBP'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB')];[('can', 'MD'), ('you', 'PRP'), ('do', 'VB')];['from', 'what', 'i', 'understand', 'is', 'what', 'you', 'can', 'do'];['can', 'you', 'do'];from what i understand is what you can do;can you do;['can', 'do', 'from', 'i', 'is', 'understand', 'what', 'you'];[1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 0];[1.0, 1.0, 0, 0.125, 0.3333333333333333, 0.3333333333333333, 0, 0];[0, 0, 0, 0, 4.1719655987060005, 9.212598704686595, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1.0, 1.0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0];[0, 0, 0, 0, 0, 0, 0, 0];0.834571100413072;;;;0.5;0.3333333333333333
668;main-forums;answer-answer;2016;0272;5;['take', 'a', 'look', 'at', 'these'];['take', 'a', 'look', 'at', 'this'];[('take', 'VB'), ('a', 'DT'), ('look', 'NN'), ('at', 'IN'), ('these', 'DT')];[('take', 'VB'), ('a', 'DT'), ('look', 'NN'), ('at', 'IN'), ('this', 'DT')];[('take', 'VB'), ('look', 'NN'), ('at', 'IN')];[('take', 'VB'), ('look', 'NN'), ('at', 'IN')];['take', 'look', 'at'];['take', 'look', 'at'];take look at;take look at;['at', 'look', 'take'];[1.0, 1.0, 1.0];[1.0, 1.0, 1.0];[4.619575712998874, 0, 0];[4.619575712998874, 0, 0];[1.0, 0, 0];[1.0, 0, 0];[1.0, 0.0, 0.0];[1.0, 0.0, 0.0];1.0000000000000002;1.0;1.0;1.0;1.0;1.0
669;main-forums;answer-answer;2016;0286;2;['id', 'say', 'it', 'primarily', 'depends', 'on', 'two', 'things'];['id', 'say', 'it', 'depends', 'on', 'the', 'ultimate', 'outcome', 'you', 'want'];[('id', 'NNS'), ('say', 'VBP'), ('it', 'PRP'), ('primarily', 'RB'), ('depends', 'VBZ'), ('on', 'IN'), ('two', 'CD'), ('things', 'NNS')];[('id', 'NNS'), ('say', 'VBP'), ('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('the', 'DT'), ('ultimate', 'JJ'), ('outcome', 'NN'), ('you', 'PRP'), ('want', 'VBP')];[('id', 'NNS'), ('say', 'VBP'), ('it', 'PRP'), ('primarily', 'RB'), ('depends', 'VBZ'), ('on', 'IN'), ('two', 'CD'), ('things', 'NNS')];[('id', 'NNS'), ('say', 'VBP'), ('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('ultimate', 'JJ'), ('outcome', 'NN'), ('you', 'PRP'), ('want', 'VBP')];['id', 'say', 'it', 'primarily', 'depends', 'on', 'two', 'things'];['id', 'say', 'it', 'depends', 'on', 'ultimate', 'outcome', 'you', 'want'];id say it primarily depends on two things;id say it depends on ultimate outcome you want;['depends', 'id', 'it', 'on', 'outcome', 'primarily', 'say', 'things', 'two', 'ultimate', 'want', 'you'];[1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 0.25, 0.3333333333333333, 0];[1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 0.3333333333333333, 0.1, 1.0, 1.0, 0];[5.443676542899122, 8.48030542403947, 3.456424903193194, 0, 4.380877101687675, 7.249217579414674, 0, 8.560348131713006, 0, 0, 0, 0];[5.443676542899122, 8.48030542403947, 3.456424903193194, 0, 7.48448493654201, 0, 0, 4.380877101687675, 0, 0, 0, 0];[1.0, 1.0, 1.0, 0, 0.5699574228627332, 1.0, 0, 1.0, 0, 0, 0, 0];[1.0, 1.0, 1.0, 0, 1.0, 0, 0, 0.5699574228627332, 0, 0, 0, 0];[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7662452050758508;0.8320990693299384;0.862684631325973;0.6708203932499369;0.5882352941176471;0.5882352941176471
670;main-forums;answer-answer;2016;0291;1;['some', 'of', 'what', 'you', 'can', 'do'];['not', 'much', 'you', 'can', 'do', 'besides'];[('some', 'DT'), ('of', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB')];[('not', 'RB'), ('much', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('besides', 'NNS')];[('of', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB')];[('not', 'RB'), ('much', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('besides', 'NNS')];['of', 'what', 'you', 'can', 'do'];['not', 'much', 'you', 'can', 'do', 'besides'];of what you can do;not much you can do besides;['besides', 'can', 'do', 'much', 'not', 'of', 'what', 'you'];[0, 1.0, 1.0, 0.2, 0, 0, 0, 0];[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];[7.94236475997462, 0, 0, 0, 2.0181089625600874, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0, 0, 0, 1.0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.6888467201936646;;;;0.5454545454545454;0.36363636363636365
671;main-forums;answer-answer;2016;0292;5;['this', 'is', 'not', 'a', 'good', 'idea'];['but', 'it', 'is', 'not', 'a', 'good', 'idea'];[('this', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('a', 'DT'), ('good', 'JJ'), ('idea', 'NN')];[('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('a', 'DT'), ('good', 'JJ'), ('idea', 'NN')];[('is', 'VBZ'), ('not', 'RB'), ('good', 'JJ'), ('idea', 'NN')];[('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('good', 'JJ'), ('idea', 'NN')];['is', 'not', 'good', 'idea'];['but', 'it', 'is', 'not', 'good', 'idea'];is not good idea;but it is not good idea;['but', 'good', 'idea', 'is', 'it', 'not'];[0, 1.0, 1.0, 1.0, 0.16666666666666666, 1.0];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 7.348903312548369, 4.1719655987060005, 2.90499768185578, 2.0181089625600874];[3.1921326914771497, 0, 7.348903312548369, 4.1719655987060005, 3.456424903193194, 2.0181089625600874];[0, 0, 1.0, 1.0, 0.7112482845872737, 1.0];[1.0, 0, 1.0, 1.0, 1.0, 1.0];[0.0, 0.0, 1.0, 1.0, 0.0, 1.0];[1.0, 0.0, 1.0, 1.0, 1.0, 1.0];0.847579379526013;0.944890523327349;0.8864144931759574;0.7745966692414834;0.8;0.8
672;main-forums;answer-answer;2016;0298;0;['the', 'answers', 'so', 'far', 'are', 'already', 'good', 'but', 'id', 'like', 'to', 'add', 'a', 'map', 'for', 'switzerland'];['you', 'have', 'a', 'lot', 'of', 'answers', 'already', 'but', 'id', 'like', 'to', 'add', 'curries', 'as', 'another', 'solutions'];[('the', 'DT'), ('answers', 'NNS'), ('so', 'RB'), ('far', 'RB'), ('are', 'VBP'), ('already', 'RB'), ('good', 'JJ'), ('but', 'CC'), ('id', 'VBP'), ('like', 'IN'), ('to', 'TO'), ('add', 'VB'), ('a', 'DT'), ('map', 'NN'), ('for', 'IN'), ('switzerland', 'NN')];[('you', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('answers', 'NNS'), ('already', 'RB'), ('but', 'CC'), ('id', 'VBP'), ('like', 'IN'), ('to', 'TO'), ('add', 'VB'), ('curries', 'NNS'), ('as', 'IN'), ('another', 'DT'), ('solutions', 'NNS')];[('answers', 'NNS'), ('so', 'RB'), ('far', 'RB'), ('are', 'VBP'), ('already', 'RB'), ('good', 'JJ'), ('but', 'CC'), ('id', 'VBP'), ('like', 'IN'), ('to', 'TO'), ('add', 'VB'), ('map', 'NN'), ('for', 'IN'), ('switzerland', 'NN')];[('you', 'PRP'), ('have', 'VBP'), ('lot', 'NN'), ('of', 'IN'), ('answers', 'NNS'), ('already', 'RB'), ('but', 'CC'), ('id', 'VBP'), ('like', 'IN'), ('to', 'TO'), ('add', 'VB'), ('curries', 'NNS'), ('as', 'IN'), ('solutions', 'NNS')];['answers', 'so', 'far', 'are', 'already', 'good', 'but', 'id', 'like', 'to', 'add', 'map', 'for', 'switzerland'];['you', 'have', 'lot', 'of', 'answers', 'already', 'but', 'id', 'like', 'to', 'add', 'curries', 'as', 'solutions'];answers so far are already good but id like to add map for switzerland;you have lot of answers already but id like to add curries as solutions;['add', 'already', 'answers', 'are', 'as', 'but', 'curries', 'far', 'for', 'good', 'have', 'id', 'like', 'lot', 'map', 'of', 'so', 'solutions', 'switzerland', 'to', 'you'];[1.0, 1.0, 1.0, 1.0, 0.16666666666666666, 1.0, 0.25, 1.0, 0, 1.0, 0.3333333333333333, 1.0, 1.0, 0.2, 1.0, 0, 1.0, 1.0, 1.0, 0, 0];[1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.16666666666666666, 0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2, 0, 0.125, 1.0, 0.16666666666666666, 0, 0];[0, 5.639779666980574, 0, 0, 0, 3.1921326914771497, 0, 0, 0, 0, 0, 8.48030542403947, 0, 0, 0, 0, 0, 5.5372832959300355, 8.074840315931306, 0, 0];[0, 5.639779666980574, 0, 0, 0, 3.1921326914771497, 0, 0, 0, 0, 0, 8.48030542403947, 0, 0, 0, 0, 0, 10.089743336473571, 2.8597354419192778, 0, 0];[0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0.596367125077711, 1.0, 0, 0];[0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0.34547994766542306, 0, 0];[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.7575830425526903;0.8899678482822964;0.9305900691115309;0.75;0.5;0.5
673;main-forums;answer-answer;2016;0305;5;['i', 'was', 'in', 'a', 'similar', 'situation'];['i', 'had', 'a', 'similar', 'situation'];[('i', 'NN'), ('was', 'VBD'), ('in', 'IN'), ('a', 'DT'), ('similar', 'JJ'), ('situation', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('a', 'DT'), ('similar', 'JJ'), ('situation', 'NN')];[('i', 'NN'), ('was', 'VBD'), ('in', 'IN'), ('similar', 'JJ'), ('situation', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('similar', 'JJ'), ('situation', 'NN')];['i', 'was', 'in', 'similar', 'situation'];['i', 'had', 'similar', 'situation'];i was in similar situation;i had similar situation;['had', 'i', 'in', 'similar', 'situation', 'was'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 0.25, 1.0, 1.0, 0.3333333333333333];[0, 0, 0, 0, 8.220883518254878, 0];[6.240386485823723, 0, 0, 0, 8.220883518254878, 0];[0, 0, 0, 0, 1.0, 0];[1.0, 0, 0, 0, 1.0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[1.0, 0.0, 0.0, 0.0, 1.0, 0.0];0.8480138802252967;0.7965114279640282;0.7071067811865475;0.7071067811865475;0.6666666666666666;0.6666666666666666
674;main-forums;answer-answer;2016;0313;5;['ive', 'had', 'this', 'same', 'problem'];['i', 'had', 'this', 'same', 'problem'];[('ive', 'JJ'), ('had', 'VBD'), ('this', 'DT'), ('same', 'JJ'), ('problem', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('this', 'DT'), ('same', 'JJ'), ('problem', 'NN')];[('ive', 'JJ'), ('had', 'VBD'), ('same', 'JJ'), ('problem', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('same', 'JJ'), ('problem', 'NN')];['ive', 'had', 'same', 'problem'];['i', 'had', 'same', 'problem'];ive had same problem;i had same problem;['had', 'i', 'ive', 'problem', 'same'];[1.0, 0.1111111111111111, 0, 1.0, 1.0];[1.0, 1.0, 0, 1.0, 1.0];[6.240386485823723, 0, 0, 6.824882398363546, 0];[6.240386485823723, 0, 0, 6.824882398363546, 0];[1.0, 0, 0, 1.0, 0];[1.0, 0, 0, 1.0, 0];[1.0, 0.0, 0.0, 1.0, 0.0];[1.0, 0.0, 0.0, 1.0, 0.0];0.8962581595302719;1.0000000000000002;0.9999999999999999;0.9999999999999999;0.75;0.75
675;main-forums;answer-answer;2016;0314;0;['there', 'is', 'no', 'maximum'];['there', 'is', 'no', 'quarantine', 'period'];[('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('maximum', 'JJ')];[('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('quarantine', 'JJ'), ('period', 'NN')];[('there', 'EX'), ('is', 'VBZ'), ('maximum', 'JJ')];[('there', 'EX'), ('is', 'VBZ'), ('quarantine', 'JJ'), ('period', 'NN')];['there', 'is', 'maximum'];['there', 'is', 'quarantine', 'period'];there is maximum;there is quarantine period;['is', 'maximum', 'period', 'quarantine', 'there'];[1.0, 1.0, 0.16666666666666666, 0.125, 1.0];[1.0, 0.16666666666666666, 1.0, 1.0, 1.0];[4.1719655987060005, 0, 0, 0, 0];[4.1719655987060005, 0, 9.327603284426674, 0, 0];[1.0, 0, 0, 0, 0];[1.0, 0, 1.0, 0, 0];[1.0, 0.0, 0.0, 0.0, 0.0];[1.0, 0.0, 1.0, 0.0, 0.0];0.702147417518688;0.40829188883305023;0.7071067811865475;0.7071067811865475;0.5714285714285714;0.5714285714285714
